placement,local_bsz,step_time,sync_time,gpu_time,data_time,other_time
2224,100,0.4693,0.0133,0.4614,0.0005,0.0075
2233,16,0.1063,0.0076,0.1006,0.0003,0.0054
2233,25,0.1421,0.0064,0.136,0.0003,0.0058
2233,32,0.1642,0.0072,0.1593,0.0003,0.0046
2233,50,0.2419,0.0081,0.2363,0.0004,0.0052
2233,64,0.3019,0.0092,0.2911,0.0003,0.0105
2233,100,0.4696,0.0136,0.4586,0.0004,0.0106
2234,16,0.1077,0.0074,0.1016,0.0003,0.0057
2234,25,0.1433,0.0068,0.1383,0.0003,0.0047
2234,32,0.1635,0.0059,0.1589,0.0003,0.0043
2234,50,0.2432,0.0085,0.2376,0.0003,0.0052
2234,64,0.3051,0.0114,0.2956,0.0004,0.009
2234,100,0.471,0.0133,0.4597,0.0004,0.0108
2244,16,0.1056,0.0057,0.1004,0.0003,0.0048
2244,25,0.1429,0.0054,0.1368,0.0003,0.0058
2244,32,0.1685,0.0061,0.1609,0.0004,0.0072
2244,50,0.2473,0.0078,0.2379,0.0004,0.009
2244,64,0.3086,0.0104,0.2949,0.0004,0.0133
2244,100,0.4751,0.0139,0.4619,0.0004,0.0128
2333,16,0.105,0.0075,0.0996,0.0003,0.0051
2333,25,0.143,0.0072,0.1367,0.0003,0.006
2333,32,0.1633,0.0077,0.1591,0.0003,0.0039
2333,50,0.2453,0.0091,0.2374,0.0003,0.0076
2333,64,0.3039,0.0109,0.2943,0.0004,0.0092
2333,100,0.4724,0.0157,0.4613,0.0004,0.0108
2334,16,0.1047,0.007,0.0999,0.0003,0.0045
2334,25,0.1418,0.006,0.1359,0.0003,0.0055
2334,32,0.1651,0.0063,0.1581,0.0003,0.0067
2334,50,0.2474,0.0091,0.2378,0.0003,0.0093
2334,64,0.306,0.0094,0.2927,0.0004,0.0129
2334,100,0.4724,0.0146,0.4615,0.0004,0.0104
2344,16,0.1064,0.0066,0.1006,0.0003,0.0055
2344,25,0.1423,0.0058,0.1368,0.0003,0.0051
2344,32,0.1682,0.0065,0.1592,0.0003,0.0087
2344,50,0.245,0.0095,0.239,0.0003,0.0056
2344,64,0.3067,0.0091,0.2927,0.0004,0.0137
2344,100,0.4707,0.0143,0.4609,0.0004,0.0094
2444,16,0.1053,0.0054,0.1001,0.0003,0.0049
2444,25,0.145,0.0062,0.1384,0.0003,0.0063
2444,32,0.165,0.006,0.1596,0.0004,0.0051
2444,50,0.2472,0.0093,0.2392,0.0003,0.0077
2444,64,0.3105,0.0112,0.2958,0.0004,0.0143
2444,100,0.4751,0.0144,0.4618,0.0004,0.0129
3333,16,0.105,0.0086,0.0995,0.0003,0.0051
3333,25,0.143,0.0079,0.1372,0.0003,0.0054
3333,32,0.1659,0.0073,0.1588,0.0004,0.0067
3333,50,0.2466,0.0085,0.2361,0.0003,0.0102
3333,64,0.3076,0.0105,0.2939,0.0003,0.0133
3333,100,0.4721,0.0147,0.4626,0.0004,0.0091
3334,16,0.1056,0.0076,0.1003,0.0003,0.005
3334,25,0.1445,0.0072,0.1375,0.0003,0.0067
3334,32,0.1687,0.0072,0.1594,0.0004,0.0089
3334,50,0.2502,0.0092,0.2382,0.0004,0.0116
3334,64,0.312,0.0105,0.2939,0.0003,0.0178
3334,100,0.4715,0.0134,0.4599,0.0004,0.0112
